Product Name,Brand,Category,Cantidad de Búsquedas,Término de Búsqueda,Price,Avg. Price per Mo,Net Margin,LQS,# of Reviews,Rating,Min. Price,Net,FBA Fees,Score for PL,Score for Reselling,# of Sellers,Rank,Avg. BSR per Mo,Inventory,Est. Sales,Est. Revenue,Page Sales Share,Page Rev. Share,Rev. per Review,Profit Potential,Available from,Best Seller in ,A+,Weight,Seller Type,Variants,ASIN,URL
"PET CARE Sciences Dog Shampoo, Naturally Derived Dog and Puppy Shampoo and Conditioner, 5 in 1 Formula with Coconut, Aloe and Oatmeal, Tear Free Dog Shampoo for Sensitive Skin, Made in The USA,16 floz",PET CARE Sciences,Productos para animales,1,Proteina Pet Care,645.65,663.41,75,60,1110,4.5,645.65,481.19,164.46,4,0,14,125828,124953,10,,645.65,< 0.01%,< 0.01%,1,0,3/11/2017,,FALSE,0.95,MCH,1,B01KVWIKHG,https://www.amazon.com.mx/dp/B01KVWIKHG
"Baitz | Complete Golden Shake | Proteína Vegana de Chícharo, Arroz, Amaranto y Cúrcuma | Probióticos y Fibra Prebiótica | Sin Gluten, Soya ni Lácteos | Ideal para Dieta Diaria | 595 g",Baitz,Salud y Cuidado Personal,1,Proteina Alta En Fibra,639,479,74,49,0,,639,473.08,165.92,,0,2,42397,37509,18,,639,< 0.01%,< 0.01%,,0,3/20/2025,,FALSE,1.31,MCH,1,B0F25MC2RC,https://www.amazon.com.mx/dp/B0F25MC2RC
NuGO Slim Chocolate Mint Alto en Proteínas Bajo en Azúcar(2-3g) Bajo en Carbohidratos NuGoSlim - Barra Alta en Proteínas completamente natural - chocolate oscuro REAL sin endulzantes artificiales y SIN MALTITOL – PACK 12( Barras 45g.),NuGo,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,639,639,74,61,2,5,639,472.71,166.29,8,0,1,51684,44024,10,,639,0%,0%,320,0,9/13/2024,,FALSE,1.34,FBA,1,B08T6NG6W8,https://www.amazon.com.mx/dp/B08T6NG6W8
"BHP- SHE FIT- WOMEN ISOLATE ZERO CARB| PROTEINA AISLADA| 36 SERV|SIN CARBOHIDRATOS, SIN LACTOSA, NI AZUCAR AÑADIDA| LIGERA Y FACIL DIGESTION (MUFFIN DE CHOCOLATE)",Bhp nutrition,Alimentos y Bebidas,2,Proteina Alta En Fibra Bajo En Sodio | Proteina Cosmetica,600.3,667,72,49,4,3.6,600.3,432.97,167.33,8,0,1,1646,2391,30,,600.3,0%,0%,150,0,8/4/2025,,FALSE,2.34,FBA,3,B0FL5NBXV5,https://www.amazon.com.mx/dp/B0FL5NBXV5
"IQ BAR 4D Build IQbar cerebro + barras de proteínas corporales, 7 bares, Keto, vegano, paleo, bajo en azúcar, bajo en carbohidratos, alta fibra, base vegetal, sin lácteos, sin gluten, sin alcohol de azúcar",IQ BAR,Alimentos y Bebidas,1,Proteina Alta En Fibra,600,600,74,70,6987,4,600,443.63,156.37,3,0,7,9171,10895,5,,600,< 0.01%,< 0.01%,0,0,8/2/2020,,TRUE,0.79,FBA,1,B086XMKL5H,https://www.amazon.com.mx/dp/B086XMKL5H
Euren AP Suplemento Alimenticio de Proteína y Fibra Sabor Vainilla 525 g – RAAM Laboratorios,Genérico,Salud y Cuidado Personal,1,Proteina Alta En Fibra,599,599,73,59,0,,599,438.64,160.36,,0,1,43069,28218,4,,599,< 0.01%,< 0.01%,,0,5/5/2025,,FALSE,1.39,FBA,1,B0F7NLVY1J,https://www.amazon.com.mx/dp/B0F7NLVY1J
"100% Whey Protein Vitapure 907 g (30 porciones) (907 Gramos, Vainilla)",Vitapure,Salud y Cuidado Personal,1,Proteina Pet Care,599,599,85,32,0,,599,509.15,89.85,,0,1,149946,146728,30,,599,< 0.01%,< 0.01%,,0,4/16/2025,,FALSE,2,MCH,3,B0F5DZ8ZK9,https://www.amazon.com.mx/dp/B0F5DZ8ZK9
"Era Naturals Flex and Mobility Suplemento para Perros con Glucosamina, Condroitina. Complemento para Croquetas o Dieta Barf. 300 Gramos",Era Naturals,Productos para animales,1,Proteina Pet Care,597,597,85,47,1,4,597,507.45,89.55,8,0,1,7936,6826,30,,597,< 0.01%,< 0.01%,597,0,9/22/2024,,FALSE,,MCH,1,B0DHT7W3SD,https://www.amazon.com.mx/dp/B0DHT7W3SD
"Foods Alive copos de levadura nutricional, no fortificados, sin OMG, vegano, 6 onzas",Foods Alive,Alimentos y Bebidas,1,Proteina De Levadura,580,534.59,74,87,5863,4.6,580,429.23,150.77,3,0,5,11663,16599,22,,580,< 0.01%,< 0.01%,0,0,12/12/2014,,TRUE,0.4,MCH,1,B007UZ5LQG,https://www.amazon.com.mx/dp/B007UZ5LQG
"NUTRINOW Proteína PROSENIOR 40+, especialmente diseñada para personas de más de 40 años, 400g, 20 porciones, alimentación especializada, sabor chocolate. (Chocolate)",N NUTRINOW,Alimentos y Bebidas,1,Proteina Sarcopenia,580,580,73,64,2,5,580,424.94,155.06,8,0,1,12969,10340,14,,580,< 0.01%,< 0.01%,290,0,5/28/2024,,FALSE,1.1,FBA,1,B0D5KDSN8X,https://www.amazon.com.mx/dp/B0D5KDSN8X
"NUTRINOW Proteína PROSENIOR 40+ Suplemento nutricional, especialmente formulada para personas de mayores de 40 años, Proteína, Péptidos de leucina, Complejo mineral balanceado, 400g, 20 porciones, alimentación especializada, sabor vainilla irlandesa.",N NUTRINOW,Salud y Cuidado Personal,1,Proteina Sarcopenia,580,580,73,59,0,,580,424.94,155.06,,0,1,31783,50114,7,,580,< 0.01%,< 0.01%,,0,10/17/2024,,FALSE,1.1,FBA,1,B0DK84JY1N,https://www.amazon.com.mx/dp/B0DK84JY1N
"HS HERO SPORT Proteína Vainilla 1kg. 25g de Proteína por porción, Gluten Free, Libre de Soya, No Fillers, Bottle Free.",HEROSPORTS,Alimentos y Bebidas,1,Proteina Baja En Sodio,575,522.2,72,77,341,4.3,575,412.06,162.94,3,0,1,1760,1547,100,90,575,0.26%,< 0.01%,2,37085.4,11/13/2018,,FALSE,2.27,FBA,8,B07KPPVD7K,https://www.amazon.com.mx/dp/B07KPPVD7K
"Hill's Science Diet Adult Oral Care Dry Dog Food, 4-Pound Bag",Hill's Science Diet,Productos para animales,1,Proteina Pet Care,566.37,817.56,70,56,3667,4.5,566.37,397.43,168.94,3,0,3,40029,26429,30,,566.37,< 0.01%,< 0.01%,0,0,9/14/2013,,FALSE,4.1,MCH,1,B0006345MK,https://www.amazon.com.mx/dp/B0006345MK
Purina Pro Plan Veterinary Joint Care Joint Supplement for Small Breed Dogs Hip and Joint Supplement - 2.65 oz. Pouch,Pro Plan Veterinary Diets,Productos para animales,1,Proteina Pet Care,565.85,576.36,74,53,1100,4.4,565.85,417.57,148.28,4,0,13,14309,13876,20,,565.85,< 0.01%,< 0.01%,1,0,8/15/2023,,FALSE,0.17,MCH,1,B0C2DWZWD9,https://www.amazon.com.mx/dp/B0C2DWZWD9
Proti Kind – Chips Barbacoa Proti – Alta Proteína – Alta Fibra – Baja en Calorías – Bajo en Grasa – Sin Gluten – 7 Bolsas de Porción Individual,Being Well Essentials,Salud y Cuidado Personal,1,Proteina Alta En Fibra,555.06,555.06,73,68,1,5,555.06,403.73,151.33,7,0,1,179525,177564,30,,555.06,< 0.01%,< 0.01%,555,0,8/1/2020,,FALSE,0.69,MCH,1,B08F424GKF,https://www.amazon.com.mx/dp/B08F424GKF
Euren BP Suplemento Alimenticio de Proteína y Fibra Sabor Chocolate 525 g – RAAM Laboratorios,Genérico,Salud y Cuidado Personal,1,Proteina Alta En Fibra,512,512,71,59,0,,512,361.77,150.23,,0,1,51091,56590,5,,512,< 0.01%,< 0.01%,,0,6/30/2025,,FALSE,1.79,FBA,1,B0FGBBCT1M,https://www.amazon.com.mx/dp/B0FGBBCT1M
Paquete Nutricional Avanzado para Perros: Proteína 500gr y Aceite de Pescado 500ml,SPM SUPERALIMENTOS PARA MASCOTAS,Productos para animales,1,Proteina Pet Care,495,495,85,47,0,,495,420.75,74.25,,0,1,20777,13923,30,,495,< 0.01%,< 0.01%,,0,1/13/2025,,FALSE,,MCH,1,B0DT2LWDW1,https://www.amazon.com.mx/dp/B0DT2LWDW1
"Royal Canin Canine Care Nutrition - Comida seca para perros (tamaño pequeño), 3.5-Pound",ROYAL CANIN,Productos para animales,1,Proteina Pet Care,490,496.49,71,82,865,4.6,490,345.94,144.06,3,0,5,10444,7294,2,,490,< 0.01%,< 0.01%,1,0,8/6/2012,,TRUE,3.56,MCH,1,B0074JN5YI,https://www.amazon.com.mx/dp/B0074JN5YI
"ALIF PROT PLUS, 450 gr (fresa)",ALIF,Salud y Cuidado Personal,1,Proteina Nutraceutico,450,450,72,36,0,,450,323.11,126.89,,0,1,120487,117367,0,,450,< 0.01%,< 0.01%,,0,12/5/2023,,FALSE,1.1,FBA,1,B0CPMFPLLF,https://www.amazon.com.mx/dp/B0CPMFPLLF
"ALIF PROT PLUS, 450 gr (vanilla)",ALIF,Salud y Cuidado Personal,1,Proteina Nutraceutico,450,450,72,37,1,4,450,323.11,126.89,8,0,1,125247,101578,0,,450,< 0.01%,< 0.01%,450,0,12/5/2023,,FALSE,1.1,FBA,1,B0CPMDK54B,https://www.amazon.com.mx/dp/B0CPMDK54B
"Eunoir - Juego de contenedores de viaje de proteína en polvo, 60 bolsas desechables preselladas con bolsa de almacenamiento y cuchara, diseño a prueba de fugas de un solo uso para gimnasio",Eunoir,Belleza,1,Proteina Cosmetica,448.25,450.68,73,84,22,4.7,448.25,325.81,122.44,5,0,1,145851,125669,30,,448.25,0%,0%,20,0,4/4/2025,,TRUE,0.53,MCH,1,B0DYVFRKXD,https://www.amazon.com.mx/dp/B0DYVFRKXD
Fancy Pets Derma Care Suplemento para Piel Sana y Pelaje Brillante en Perros – 60 Tabletas,Fancy Pets,Productos para animales,1,Proteina Pet Care,440,445.97,73,55,0,,440,320.7,119.3,,0,1,23760,22481,30,,440,< 0.01%,< 0.01%,,0,6/26/2025,,TRUE,0.26,MCH,1,B0FFWFQHGF,https://www.amazon.com.mx/dp/B0FFWFQHGF
"Set/Paquete de cosmeticos 6 KISS MANIAC gloss para labios (lip gloss) brillo labial humectante con Vitamina E y Proteinas , brillo labial para niñas, bálsamo labios mujeres de Urban Colors con bolsa cosmetiquera mexicana para maquillaje set cosmeticos para regalar",Urban Colors,Belleza,1,Proteina Cosmetica,399,399,71,67,9,3.3,399,285.27,113.73,5,0,1,210147,163500,2,,399,0%,0%,44,0,8/19/2018,,TRUE,0.37,FBA,1,B07GLJ5J16,https://www.amazon.com.mx/dp/B07GLJ5J16
Proteina para Perros y Gatos de Alta palatabilidad (1kg),SPM SUPERALIMENTOS PARA MASCOTAS,Productos para animales,1,Proteina Pet Care,375,375,67,74,19,4,375,251.96,123.04,5,0,1,2661,4869,10,,375,< 0.01%,< 0.01%,20,0,11/3/2021,,FALSE,2.29,FBA,1,B09L331796,https://www.amazon.com.mx/dp/B09L331796
Synergylabs Veterinary Formula Clinical Care Hypoallergenic Shampoo for Dogs and Cats; 16 fl. oz.,Veterinary Formula,Productos para animales,1,Proteina Pet Care,373.65,368.84,69,80,2840,4.5,373.65,258.5,115.15,3,0,1,2308,3859,30,1,373.65,< 0.01%,< 0.01%,0,258.5,8/6/2012,,TRUE,1.12,MCH,1,B0037Z6VLW,https://www.amazon.com.mx/dp/B0037Z6VLW
"HEBBE - Proteína de Seda Hidrolizada 100 g | Uso y Aplicación Cosmética para Shampoos, Acondicionadores, Mascarillas y Más | Mejora la Salud Capilar y Cutánea | Contenido de 100 g",COSTANZA,Belleza,1,Proteina Cosmetica,370,370,70,52,2,5,370,259.71,110.29,8,0,1,80234,98219,5,,370,0%,0%,185,0,9/14/2023,,FALSE,0.51,MCH,1,B0CJ56RPGD,https://www.amazon.com.mx/dp/B0CJ56RPGD
"Proteína hidrolizada de arroz, para elaborar cosmética casera, 120 ml",Genérico,Alimentos y Bebidas,1,Proteina Cosmetica,260,260,92,52,2,5,260,239.2,20.8,8,0,1,37024,36233,2,,260,0%,0%,130,0,11/24/2021,,FALSE,,MCH,1,B09ML586ZX,https://www.amazon.com.mx/dp/B09ML586ZX
PET HEAD Quick Fix Champú en Espuma para Perros 6.7oz– Aroma de Melocotón. Champú sin enjuague y de secado rápido. Hipoalergénico con Ingredientes Naturales y Veganos. Apto para cachorros y perros,Company of Animals,Productos para animales,1,Proteina Pet Care Vegano,259.94,257.99,60,71,428,4.5,259.94,156.16,103.78,2,0,1,27955,13238,5,,259.94,< 0.01%,< 0.01%,1,0,12/3/2023,,FALSE,0.53,MCH,1,B08P4S5YZJ,https://www.amazon.com.mx/dp/B08P4S5YZJ
"HABITS Bebida de Proteína Vegana, Mezcla de Sabores Probióticos, Cacao, Vainilla, Maca Cacao y Matcha, 4 Sobres",HABITS BY NOT A FANCY KITCHEN,Alimentos y Bebidas,1,Proteina Cosmetica,259,259,67,55,0,,259,174.35,84.65,,0,1,4424,11655,16,,259,0%,0%,,0,5/13/2025,,FALSE,0.29,FBA,1,B0F8PKVH9R,https://www.amazon.com.mx/dp/B0F8PKVH9R
"BONES GOURMET Sazonador Natural de Hígado de Res para Perros y Gatos, 100% Natural, Alto en Proteína y Vitaminas, Mejora el Sabor de Croquetas o Alimento Húmedo, Ideal para Estimular el Apetito, 150g",BONES GOURMET,Productos para animales,1,Proteina Pet Care Vegano,249,236.8,60,61,6,3.7,249,148.31,100.69,4,0,1,2886,4009,23,,249,< 0.01%,< 0.01%,42,0,6/3/2025,,TRUE,0.4,FBA,2,B0FBVD3V69,https://www.amazon.com.mx/dp/B0FBVD3V69
"VORY Delicioso Aderezo Nutritivo para Croquetas de Perros - Sabor Pollo - Suplemento Alimenticio con Vitaminas y Probióticos, Mejora Digestión y Nutrición, Ideal como Premio para Todas Las Razas",VORY,Productos para animales,2,Proteina Pet Care | Proteina Pet Care Vegano,195,195,59,72,2626,4.1,195,114.63,80.37,2,0,2,578,496,50,,195,< 0.01%,< 0.01%,0,0,6/3/2019,,TRUE,0.66,FBA,17,B08FCP5X8G,https://www.amazon.com.mx/dp/B08FCP5X8G
VORY Aderezo Nutritivo para Croquetas de Perros - Aceite de Pescado y Probóticos - Suplemento con Vitaminas y Omega 3 - Sabor 3X Res para Todas Las Razas - Sobres de 120ml,VORY,Productos para animales,1,Proteina Pet Care Vegano,195,172.85,58,70,19,3.8,195,113.03,81.97,4,0,1,2272,2947,10,,195,< 0.01%,< 0.01%,10,0,2/3/2025,,TRUE,0.84,MCH,10,B0DVZRLTTY,https://www.amazon.com.mx/dp/B0DVZRLTTY
"Granola Proteica REBEL Sabor Frutos Secos - Alta en Proteína, Fibra y Baja en Azúcar, Bolsa de 300 Gramos",Rebel Reinventing Snacks,Alimentos y Bebidas,1,Proteina Alta En Fibra,154,154,50,42,0,,154,76.26,77.74,,0,1,17713,13422,3,,154,< 0.01%,< 0.01%,,0,6/3/2024,,FALSE,0.66,FBA,1,B0D64TJY7X,https://www.amazon.com.mx/dp/B0D64TJY7X
Hill's Science Diet - Prescription Diet i/d Canino Salud Gastrointestinal Bajo en Grasa Lata,HILL'S PRESCRIPTION DIET,Productos para animales,1,Proteina Pet Care,149,178.63,28,67,887,4.6,149,41.33,107.67,2,0,3,2403,7226,30,,149,< 0.01%,< 0.01%,0,0,8/2/2017,,FALSE,11.38,FBA,1,B01BT7Z1AG,https://www.amazon.com.mx/dp/B01BT7Z1AG
PET & CHEF Premios 100% Naturales para Perros y Gatos (Pechuga de Pollo),PET & CHEF,Productos para animales,1,Proteina Pet Care,145,115,56,66,37,4.3,145,80.77,64.23,4,0,2,3212,3299,30,,145,< 0.01%,< 0.01%,4,0,2/7/2023,,FALSE,0.22,FBA,1,B0BV65J558,https://www.amazon.com.mx/dp/B0BV65J558
"Pedigree - Pancita Saludable Croquetas para Perro Adulto, Sabor Salmón, Pavo y Zanahoria, Alimento Completo para Perro con Proteínas y Fibras Prebióticas, 18 kg",Pedigree,Productos para animales,1,Proteina Pet Care,839,,85,48,0,,839,713.15,125.85,,0,1,6862,,30,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B0FSPSJWLK,https://www.amazon.com.mx/dp/B0FSPSJWLK
"PSH PET SKIN HEALTHCARE Bio Protein, Máscara Acondicionadora sin Enjuague, 300 ml, Hipoalergénico, para Perros y Gatos",PSH PET SKIN HEALTHCARE,Productos para animales,2,Proteina Pet Care | Proteina Pet Care Vegano,338,,85,82,49,4.4,338,287.3,50.7,,0,1,7006,,30,,,< 0.01%,< 0.01%,,0,,,FALSE,,FBA,1,B09XVNN94Z,https://www.amazon.com.mx/dp/B09XVNN94Z
"Proteína de suero de leche Whey, Sabor chocolate, Silverback 2.2kg 63 servicos, con creatina monohidratada.",Legendario SilverBack,Salud y Cuidado Personal,1,Proteina Cosmetica,950,,,61,3,3.1,950,,,,0,1,33595,,19,,,0%,0%,,,,,FALSE,,FBA,1,B0DFZQP4CB,https://www.amazon.com.mx/dp/B0DFZQP4CB
IQBAR Barras de proteína Keto Brain and Body – Barras Keto de sal marina de chocolate – Barras de energía de 24 unidades – Barras de proteínas bajas en carbohidratos – Barras veganas de alta fibra y barras de repuesto de comidas bajas en azúcar – aperitivos veganos,IQ BAR,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,2511.78,,85,74,116,4.8,2511.78,2135.01,376.77,,0,3,,,30,,,0%,0%,,0,,,TRUE,,MCH,1,B086XHCYDL,https://www.amazon.com.mx/dp/B086XHCYDL
Warrior Raw Proteína Barrita Flapjack (20 g) – 12 x 75 g – Sustituto de comida baja en azúcar y alta fibra – snack saludable para desayuno avena para la energía y el crecimiento muscular (galletas y,Warrior,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,908.55,,85,63,802,3.7,908.55,772.27,136.28,,0,1,,,30,,,0%,0%,,0,,,FALSE,,MCH,1,B09JGTL92B,https://www.amazon.com.mx/dp/B09JGTL92B
"BioTrust- Bajo en Carb Lite, Proteína Baja en Calorías en Polvo — Bajo en Carb, Sin Azúcar, Bajo en Sodio, Polvo de Proteína Keto —",BioTrust,Salud y Cuidado Personal,1,Proteina Baja En Sodio,22870,,85,46,3,4.6,22870,19439.5,3430.5,,0,1,,,0,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B0D1GXP4JQ,https://www.amazon.com.mx/dp/B0D1GXP4JQ
"Advanced Nutrition Solutions LLC Advanced Nutrition Solutions Inflam Gi Restore - Polvo De Proteína Nutracéutica Para La Recuperación Intestinal Y El Intestino Permeable, Antiinflamatorio, Hipoalergén",Advanced Nutrition Solutions LLC,Salud y Cuidado Personal,1,Proteina Nutraceutico,5343.44,,85,34,0,,5343.44,4541.92,801.52,,0,2,,,12,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B0BRJZ7Y8G,https://www.amazon.com.mx/dp/B0BRJZ7Y8G
Fur-Ever Pet Care Products- Champú hipoalergénico Ultra Transparente para Mascotas (UC1Gal),Fur-Ever Pet Care Products,Productos para animales,1,Proteina Pet Care,1494.93,,85,47,11,4.4,1494.93,1270.69,224.24,,0,4,,,30,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B0BVNJHL6X,https://www.amazon.com.mx/dp/B0BVNJHL6X
GRAB1- “Grab1 Barras de Proteína Alta en Fibra | 9 Gramos de Fibra | 10 Gramos de Proteína | Sabor a Caramelo de Cacahuete (Paquete de 2,GRAB1,Salud y Cuidado Personal,1,Proteina Alta En Fibra,1231.38,,85,49,45,4.2,1231.38,1046.67,184.71,,0,1,,,30,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B09LZ4ZT3J,https://www.amazon.com.mx/dp/B09LZ4ZT3J
"Kaizen Food Company Kaizen Keto Pasta Fusilli - 2 Carbohidratos Netos, 19G De Proteína - Sin Gluten, Pasta Keto Elaborada Con Harina De Lupini Alta En Fibra - 8 Onzas (Paquete De 3)",Kaizen Food Company,Alimentos y Bebidas,1,Proteina Alta En Fibra,1159.06,,85,47,141,3.7,1159.06,985.2,173.86,,0,5,,,20,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B0BTMWGLRM,https://www.amazon.com.mx/dp/B0BTMWGLRM
"wellious Proteína En Polvo Sin Sabor, Vegana, De Origen Vegetal, Sin Lácteos, Para La Salud Intestinal, Sin Sodio, Con Alto Contenido De Fibra, Apta Para Cetogénicos, Sin Lácteos, Sin Lactosa, Proteín",wellious,Alimentos y Bebidas,1,Proteina Alta En Fibra Bajo En Sodio,1139.9,,85,63,17,4.8,1139.9,968.91,170.99,,0,10,,,30,,,0%,0%,,0,,,FALSE,,MCH,1,B0DN46TN23,https://www.amazon.com.mx/dp/B0DN46TN23
"BENOPE- “Benope Softbar barra de proteína de cacao 60g x 12ea, alta en proteínas, baja en azúcar, baja en carbohidratos, sin gluten, energía",BENOPE,Salud y Cuidado Personal,1,Proteina Alta En Fibra Bajo En Sodio,992.85,,85,49,29,3.9,992.85,843.92,148.93,,0,2,,,30,,,0%,0%,,0,,,FALSE,,MCH,1,B0CJ8QK38P,https://www.amazon.com.mx/dp/B0CJ8QK38P
"Proteína Vegetal Bioliving | Suplemento Alimenticio 100% Vegano | 85% Proteína de Arroz, Chícharo y Soya | Sin Gluten ni Azúcar | 1.2kg 45 porciones (1.2kg - 45 porciones, Vainilla)",BIO-LIVING,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,988,,85,45,0,,988,839.8,148.2,,0,1,,,0,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,4,B0FC4HKSXW,https://www.amazon.com.mx/dp/B0FC4HKSXW
"Infinite Pet Supplements- ""Mantequilla de maní en Polvo Infinite Pet Life Premium Calm & Comfort para aliviar la ansiedad en Perros | Mantequilla de maní Real",Infinite Pet Supplements,Productos para animales,1,Proteina Pet Care Vegano,902.31,,85,50,13,4.1,902.31,766.96,135.35,,0,5,,,30,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B09985V8ZB,https://www.amazon.com.mx/dp/B09985V8ZB
"PET CARE Sciences- Champú y acondicionador antipicazón para Cachorros, 8 FL oz, sin lágrimas, para Pieles sensibles, Aceite de Coco",PET CARE Sciences,Productos para animales,1,Proteina Pet Care,809,,85,55,215,4.5,809,687.65,121.35,,0,2,,,20,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B07S4BR2KM,https://www.amazon.com.mx/dp/B07S4BR2KM
Unjury- Proteína de Suero en Polvo | Sopa Alta en Proteína de Carne y Hierbas | 21g 100% Proteína Aislada de Suero en Polvo | Bajo C,Unjury,Salud y Cuidado Personal,1,Proteina Alta En Fibra Bajo En Sodio,702.85,,,57,30,4,702.85,,,,0,1,,,30,,,0%,0%,,,,,FALSE,,FBA,1,B0D22545MZ,https://www.amazon.com.mx/dp/B0D22545MZ
"PET CARE Sciences Puppy Shampoo Gentle Sensitive Tearless - 96% Naturally Derived Coconut Oil, Oatmeal, Aloe & Palm. Made in USA.",PET CARE Sciences,Productos para animales,1,Proteina Pet Care,670.64,,85,84,1725,4.7,670.64,570.04,100.6,,0,8,,,10,,,< 0.01%,< 0.01%,,0,,,TRUE,,MCH,1,B071LFKDV2,https://www.amazon.com.mx/dp/B071LFKDV2
"Fabrechew Golosinas Para Perros Cricket Protein Oral & Fur Care: Masticables Dentales Ricos En Proteínas Para Un Aliento Fresco, Hipoalergénicos, Sin Carne, Limpios Y Equilibrados, Sostenibles, Amigab",Fabrechew,Productos para animales,1,Proteina Pet Care,310.74,,85,69,40,4.4,310.74,264.13,46.61,,0,1,,,20,,,< 0.01%,< 0.01%,,0,,,FALSE,,MCH,1,B0CK94G4ZD,https://www.amazon.com.mx/dp/B0CK94G4ZD
"Proteína hidrolizada de trigo, para elaborar cosmética casera, 120 ml",Genérico,Todas las categorías,1,Proteina Cosmetica,270,,85,30,0,,270,229.5,40.5,,0,1,,,2,,,0%,0%,,0,,,FALSE,,MCH,1,B09ML4CPPG,https://www.amazon.com.mx/dp/B09ML4CPPG
